Gmt time,Open,High,Low,Close,Volume
04.02.2021 00:00:00.000,1.20417,1.20431,1.19576,1.19665,122799.625
05.02.2021 00:00:00.000,1.19663,1.20504,1.19525,1.20501,126466.8281
06.02.2021 00:00:00.000,1.20501,1.20501,1.20501,1.20501,0
07.02.2021 00:00:00.000,1.20393,1.20553,1.20374,1.20488,18124.2305
08.02.2021 00:00:00.000,1.20488,1.20662,1.20199,1.20526,101501.8672
09.02.2021 00:00:00.000,1.20527,1.21220,1.20496,1.21164,128237.3672
10.02.2021 00:00:00.000,1.21164,1.21442,1.21090,1.21191,124959.6563
11.02.2021 00:00:00.000,1.21191,1.21496,1.21138,1.21310,89028.0703
12.02.2021 00:00:00.000,1.21310,1.21335,1.20817,1.21224,86127.9063
13.02.2021 00:00:00.000,1.21224,1.21224,1.21224,1.21224,0
14.02.2021 00:00:00.000,1.21260,1.21260,1.21207,1.21207,3181.3887
15.02.2021 00:00:00.000,1.21210,1.21454,1.21170,1.21324,78853.6875
16.02.2021 00:00:00.000,1.21324,1.21696,1.20863,1.20883,124685.3984
17.02.2021 00:00:00.000,1.20883,1.20984,1.20235,1.20456,130960.4297
18.02.2021 00:00:00.000,1.20458,1.20961,1.20359,1.20922,117141.0156
19.02.2021 00:00:00.000,1.20921,1.21447,1.20825,1.21213,117039.2969
20.02.2021 00:00:00.000,1.21213,1.21213,1.21213,1.21213,0
21.02.2021 00:00:00.000,1.21205,1.21303,1.21152,1.21250,3841.5757
22.02.2021 00:00:00.000,1.21250,1.21695,1.20914,1.21642,133214.7188
23.02.2021 00:00:00.000,1.21642,1.21803,1.21354,1.21510,130926.6563
24.02.2021 00:00:00.000,1.21509,1.21748,1.21093,1.21698,172016.125
25.02.2021 00:00:00.000,1.21700,1.22435,1.21563,1.21581,222253.5
26.02.2021 00:00:00.000,1.21581,1.21829,1.20624,1.20754,279048.3438
27.02.2021 00:00:00.000,1.20754,1.20754,1.20754,1.20754,0
28.02.2021 00:00:00.000,1.20721,1.20923,1.20719,1.20907,5749.3521
01.03.2021 00:00:00.000,1.20908,1.21014,1.20278,1.20489,146961.7969
02.03.2021 00:00:00.000,1.20487,1.20945,1.19918,1.20853,161553.2188
03.03.2021 00:00:00.000,1.20853,1.21134,1.20430,1.20468,188139.5625
04.03.2021 00:00:00.000,1.20467,1.20632,1.19609,1.19674,229529.8125
05.03.2021 00:00:00.000,1.19673,1.19690,1.18935,1.19200,236062.2031
06.03.2021 00:00:00.000,1.19200,1.19200,1.19200,1.19200,0
07.03.2021 00:00:00.000,1.19198,1.19324,1.19182,1.19264,6756.3081
08.03.2021 00:00:00.000,1.19266,1.19325,1.18444,1.18511,183704.5625
09.03.2021 00:00:00.000,1.18513,1.19159,1.18357,1.18972,189706.2813
10.03.2021 00:00:00.000,1.18970,1.19299,1.18691,1.19247,158703.5781
11.03.2021 00:00:00.000,1.19245,1.19901,1.19159,1.19812,168495.9219
12.03.2021 00:00:00.000,1.19812,1.19887,1.19102,1.19562,149390.1875
13.03.2021 00:00:00.000,1.19562,1.19562,1.19562,1.19562,0
14.03.2021 00:00:00.000,1.19480,1.19548,1.19440,1.19504,5809.1802
15.03.2021 00:00:00.000,1.19504,1.19677,1.19112,1.19265,121536.2266
16.03.2021 00:00:00.000,1.19266,1.19520,1.18821,1.19024,125418.0391
17.03.2021 00:00:00.000,1.19021,1.19877,1.18863,1.19827,132136.3438
18.03.2021 00:00:00.000,1.19829,1.19890,1.19064,1.19179,180157.5625
19.03.2021 00:00:00.000,1.19179,1.19374,1.18741,1.19049,139482.375
20.03.2021 00:00:00.000,1.19049,1.19049,1.19049,1.19049,0
21.03.2021 00:00:00.000,1.18773,1.18903,1.18741,1.18840,5965.6089
22.03.2021 00:00:00.000,1.18839,1.19470,1.18748,1.19325,113506.6016
23.03.2021 00:00:00.000,1.19325,1.19409,1.18363,1.18400,118826.2813
24.03.2021 00:00:00.000,1.18400,1.18512,1.18092,1.18131,120870.4922
25.03.2021 00:00:00.000,1.18133,1.18279,1.17619,1.17758,130304.2734
26.03.2021 00:00:00.000,1.17759,1.18052,1.17719,1.17952,95700.5391
27.03.2021 00:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 00:00:00.000,1.17971,1.17971,1.17859,1.17878,3110.655
29.03.2021 00:00:00.000,1.17877,1.17941,1.17609,1.17689,112866.2188
30.03.2021 00:00:00.000,1.17686,1.17741,1.17114,1.17235,87895.6563
31.03.2021 00:00:00.000,1.17235,1.17600,1.17043,1.17274,101356.2969
01.04.2021 00:00:00.000,1.17274,1.17829,1.17129,1.17774,97490.0938
02.04.2021 00:00:00.000,1.17776,1.17869,1.17494,1.17645,43566.6953
03.04.2021 00:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 00:00:00.000,1.17604,1.17682,1.17560,1.17679,5147.6948
05.04.2021 00:00:00.000,1.17677,1.18198,1.17380,1.18170,54412.7852
06.04.2021 00:00:00.000,1.18170,1.18779,1.17953,1.18741,91845.7422
07.04.2021 00:00:00.000,1.18740,1.19150,1.18610,1.18726,99225.5078
08.04.2021 00:00:00.000,1.18728,1.19275,1.18610,1.19154,87470.375
09.04.2021 00:00:00.000,1.19155,1.19204,1.18672,1.19025,82318.6484
10.04.2021 00:00:00.000,1.19025,1.19025,1.19025,1.19025,0
11.04.2021 00:00:00.000,1.18936,1.19045,1.18924,1.18960,3981.6226
12.04.2021 00:00:00.000,1.18960,1.19192,1.18713,1.19119,85008.6953
13.04.2021 00:00:00.000,1.19119,1.19561,1.18783,1.19540,109043.7422
14.04.2021 00:00:00.000,1.19544,1.19875,1.19513,1.19834,95333.7188
15.04.2021 00:00:00.000,1.19834,1.19935,1.19563,1.19696,98178.9453
16.04.2021 00:00:00.000,1.19694,1.19949,1.19506,1.19888,80092.8828
17.04.2021 00:00:00.000,1.19888,1.19888,1.19888,1.19888,0
18.04.2021 00:00:00.000,1.19743,1.19784,1.19683,1.19691,2902.0667
19.04.2021 00:00:00.000,1.19691,1.20483,1.19427,1.20427,93680.1719
20.04.2021 00:00:00.000,1.20428,1.20800,1.20226,1.20328,92292.6328
21.04.2021 00:00:00.000,1.20327,1.20440,1.19987,1.20375,79526.3828
22.04.2021 00:00:00.000,1.20374,1.20698,1.19938,1.20147,111506.8047
23.04.2021 00:00:00.000,1.20147,1.21002,1.20131,1.20996,81305.6563
24.04.2021 00:00:00.000,1.20996,1.20996,1.20996,1.20996,0
25.04.2021 00:00:00.000,1.20945,1.20985,1.20890,1.20895,2923.45
26.04.2021 00:00:00.000,1.20897,1.21171,1.20612,1.20798,81338.4766
27.04.2021 00:00:00.000,1.20795,1.20932,1.20570,1.20895,77490.7031
28.04.2021 00:00:00.000,1.20894,1.21356,1.20563,1.21351,101530.8828
29.04.2021 00:00:00.000,1.21353,1.21501,1.21023,1.21249,93961.3203
30.04.2021 00:00:00.000,1.21248,1.21268,1.20168,1.20224,92920.6719
01.05.2021 00:00:00.000,1.20224,1.20224,1.20224,1.20224,0
02.05.2021 00:00:00.000,1.20361,1.20361,1.20249,1.20274,3405.301
03.05.2021 00:00:00.000,1.20274,1.20762,1.20132,1.20593,76041.0703
04.05.2021 00:00:00.000,1.20593,1.20603,1.19991,1.20148,97412.5469
05.05.2021 00:00:00.000,1.20148,1.20268,1.19862,1.20077,83150.6641
06.05.2021 00:00:00.000,1.20078,1.20718,1.19933,1.20655,85116.9063
07.05.2021 00:00:00.000,1.20654,1.21716,1.20530,1.21696,113311.6328
08.05.2021 00:00:00.000,1.21696,1.21696,1.21696,1.21696,0
09.05.2021 00:00:00.000,1.21690,1.21771,1.21614,1.21708,4364.0498
10.05.2021 00:00:00.000,1.21707,1.21784,1.21279,1.21407,90652.0313
11.05.2021 00:00:00.000,1.21408,1.21818,1.21232,1.21444,93663.6484
12.05.2021 00:00:00.000,1.21444,1.21523,1.20658,1.20780,144844.6875
13.05.2021 00:00:00.000,1.20778,1.21063,1.20515,1.20769,124631.1172
14.05.2021 00:00:00.000,1.20770,1.21479,1.20710,1.21460,90762.25
15.05.2021 00:00:00.000,1.21460,1.21460,1.21460,1.21460,0
16.05.2021 00:00:00.000,1.21460,1.21514,1.21405,1.21500,1925.4135
17.05.2021 00:00:00.000,1.21500,1.21689,1.21264,1.21565,76416.4063
18.05.2021 00:00:00.000,1.21565,1.22341,1.21538,1.22227,93462.3281
19.05.2021 00:00:00.000,1.22227,1.22453,1.21601,1.21708,106270.0391
20.05.2021 00:00:00.000,1.21709,1.22303,1.21692,1.22252,94521.7031
21.05.2021 00:00:00.000,1.22253,1.22400,1.21609,1.21832,95621.9922
22.05.2021 00:00:00.000,1.21832,1.21832,1.21832,1.21832,0
23.05.2021 00:00:00.000,1.21847,1.21850,1.21724,1.21809,4054.2
24.05.2021 00:00:00.000,1.21808,1.22301,1.21751,1.22145,88646.2266
25.05.2021 00:00:00.000,1.22144,1.22666,1.22117,1.22472,95535.0859
26.05.2021 00:00:00.000,1.22473,1.22631,1.21821,1.21923,92474.3438
27.05.2021 00:00:00.000,1.21922,1.22153,1.21754,1.21931,88636.9141
28.05.2021 00:00:00.000,1.21932,1.22051,1.21328,1.21942,89897.4922
29.05.2021 00:00:00.000,1.21942,1.21942,1.21942,1.21942,0
30.05.2021 00:00:00.000,1.22014,1.22018,1.21894,1.21896,3578.9451
31.05.2021 00:00:00.000,1.21897,1.22346,1.21835,1.22327,50088.9453
01.06.2021 00:00:00.000,1.22326,1.22546,1.22120,1.22177,79203.1016
02.06.2021 00:00:00.000,1.22177,1.22267,1.21642,1.22097,80924.0156
03.06.2021 00:00:00.000,1.22098,1.22144,1.21185,1.21302,89899.9609
04.06.2021 00:00:00.000,1.21302,1.21859,1.21042,1.21692,89856.4375
05.06.2021 00:00:00.000,1.21692,1.21692,1.21692,1.21692,0
06.06.2021 00:00:00.000,1.21653,1.21682,1.21628,1.21669,2047.175
07.06.2021 00:00:00.000,1.21668,1.22020,1.21451,1.21909,55472.4883
08.06.2021 00:00:00.000,1.21907,1.21944,1.21645,1.21727,89355.3984
09.06.2021 00:00:00.000,1.21728,1.22182,1.21717,1.21787,57404.8516
10.06.2021 00:00:00.000,1.21786,1.21949,1.21436,1.21731,91213.4141
11.06.2021 00:00:00.000,1.21729,1.21932,1.20928,1.21096,64959
12.06.2021 00:00:00.000,1.21096,1.21096,1.21096,1.21096,0
13.06.2021 00:00:00.000,1.21105,1.21143,1.21055,1.21099,3315.7734
14.06.2021 00:00:00.000,1.21099,1.21307,1.20944,1.21221,51347.25
15.06.2021 00:00:00.000,1.21222,1.21475,1.21014,1.21249,64223.5039
16.06.2021 00:00:00.000,1.21250,1.21350,1.19867,1.19953,103761.8281
17.06.2021 00:00:00.000,1.19952,1.20065,1.18920,1.19134,134620.3438
18.06.2021 00:00:00.000,1.19133,1.19252,1.18474,1.18677,126727.1484
19.06.2021 00:00:00.000,1.18677,1.18677,1.18677,1.18677,0
20.06.2021 00:00:00.000,1.18600,1.18808,1.18584,1.18707,6430.7949
21.06.2021 00:00:00.000,1.18706,1.19215,1.18479,1.19124,135605.5469
22.06.2021 00:00:00.000,1.19122,1.19528,1.18811,1.19367,97636.8203
23.06.2021 00:00:00.000,1.19366,1.19702,1.19118,1.19300,92408.4609
24.06.2021 00:00:00.000,1.19300,1.19565,1.19178,1.19283,85612.9688
25.06.2021 00:00:00.000,1.19282,1.19754,1.19264,1.19392,75131.7578
26.06.2021 00:00:00.000,1.19392,1.19392,1.19392,1.19392,0
27.06.2021 00:00:00.000,1.19380,1.19423,1.19337,1.19418,3316.0801
28.06.2021 00:00:00.000,1.19418,1.19447,1.19025,1.19289,84327.4609
29.06.2021 00:00:00.000,1.19291,1.19299,1.18779,1.19005,100710.5
30.06.2021 00:00:00.000,1.19006,1.19092,1.18452,1.18562,96783.8203
01.07.2021 00:00:00.000,1.18563,1.18844,1.18375,1.18459,100757.7813
02.07.2021 00:00:00.000,1.18458,1.18744,1.18076,1.18673,96276.5781
03.07.2021 00:00:00.000,1.18673,1.18673,1.18673,1.18673,0
04.07.2021 00:00:00.000,1.18654,1.18722,1.18559,1.18560,5060.5801
05.07.2021 00:00:00.000,1.18559,1.18807,1.18515,1.18630,58965.5313
06.07.2021 00:00:00.000,1.18628,1.18953,1.18070,1.18225,100940.1563
07.07.2021 00:00:00.000,1.18226,1.18365,1.17817,1.17933,104531.8438
08.07.2021 00:00:00.000,1.17933,1.18680,1.17837,1.18466,125008.7266
09.07.2021 00:00:00.000,1.18467,1.18813,1.18252,1.18802,100022.5625
10.07.2021 00:00:00.000,1.18802,1.18802,1.18802,1.18802,0
11.07.2021 00:00:00.000,1.18792,1.18813,1.18679,1.18727,4045.3477
12.07.2021 00:00:00.000,1.18726,1.18803,1.18363,1.18631,75331.8438
13.07.2021 00:00:00.000,1.18632,1.18754,1.17723,1.17752,91979.5859
14.07.2021 00:00:00.000,1.17750,1.18399,1.17721,1.18331,85680.8047
15.07.2021 00:00:00.000,1.18331,1.18509,1.17965,1.18117,76460.2656
16.07.2021 00:00:00.000,1.18117,1.18223,1.17924,1.18067,61851.2305
17.07.2021 00:00:00.000,1.18067,1.18067,1.18067,1.18067,0
18.07.2021 00:00:00.000,1.18127,1.18142,1.18039,1.18127,2836.6516
19.07.2021 00:00:00.000,1.18129,1.18247,1.17638,1.17920,81120.6328
20.07.2021 00:00:00.000,1.17919,1.18027,1.17559,1.17815,89667.2188
21.07.2021 00:00:00.000,1.17815,1.18049,1.17521,1.17926,71687.1719
22.07.2021 00:00:00.000,1.17928,1.18307,1.17575,1.17727,116440.0078
23.07.2021 00:00:00.000,1.17728,1.17868,1.17548,1.17733,66456.5938
24.07.2021 00:00:00.000,1.17733,1.17733,1.17733,1.17733,0
25.07.2021 00:00:00.000,1.17750,1.17781,1.17707,1.17733,1362.7343
26.07.2021 00:00:00.000,1.17734,1.18175,1.17636,1.18051,77608.2109
27.07.2021 00:00:00.000,1.18050,1.18412,1.17701,1.18207,71757.6172
28.07.2021 00:00:00.000,1.18207,1.18497,1.17726,1.18459,94804.9922
29.07.2021 00:00:00.000,1.18458,1.18947,1.18410,1.18906,67264.1094
30.07.2021 00:00:00.000,1.18905,1.19088,1.18518,1.18743,64810.8594
31.07.2021 00:00:00.000,1.18743,1.18743,1.18743,1.18743,0
01.08.2021 00:00:00.000,1.18722,1.18731,1.18625,1.18665,1775.0465
02.08.2021 00:00:00.000,1.18665,1.18971,1.18592,1.18742,55346.4609
03.08.2021 00:00:00.000,1.18743,1.18935,1.18538,1.18696,56232.3281
04.08.2021 00:00:00.000,1.18695,1.18999,1.18329,1.18376,65230.4492
05.08.2021 00:00:00.000,1.18375,1.18574,1.18282,1.18336,59409.4297
06.08.2021 00:00:00.000,1.18335,1.18336,1.17546,1.17639,65433.1914
07.08.2021 00:00:00.000,1.17639,1.17639,1.17639,1.17639,0
08.08.2021 00:00:00.000,1.17653,1.17678,1.17425,1.17478,6511.7148
09.08.2021 00:00:00.000,1.17481,1.17691,1.17350,1.17364,51388.1953
10.08.2021 00:00:00.000,1.17363,1.17430,1.17098,1.17198,56824.3984
11.08.2021 00:00:00.000,1.17199,1.17545,1.17062,1.17421,57527.5469
12.08.2021 00:00:00.000,1.17421,1.17484,1.17238,1.17359,43195.5547
13.08.2021 00:00:00.000,1.17359,1.18048,1.17305,1.17966,36671.8086
14.08.2021 00:00:00.000,1.17966,1.17966,1.17966,1.17966,0
15.08.2021 00:00:00.000,1.17980,1.18014,1.17920,1.17944,2290.4624
16.08.2021 00:00:00.000,1.17943,1.18010,1.17674,1.17780,41328.6406
17.08.2021 00:00:00.000,1.17778,1.17848,1.17022,1.17095,64153.6992
18.08.2021 00:00:00.000,1.17095,1.17434,1.16938,1.17030,66312.2813
19.08.2021 00:00:00.000,1.17030,1.17043,1.16659,1.16767,62807.3711
20.08.2021 00:00:00.000,1.16767,1.17047,1.16641,1.17041,47221.9609
21.08.2021 00:00:00.000,1.17041,1.17041,1.17041,1.17041,0
22.08.2021 00:00:00.000,1.17007,1.17037,1.16931,1.16972,1825.91
23.08.2021 00:00:00.000,1.16972,1.17504,1.16953,1.17446,48768.1914
24.08.2021 00:00:00.000,1.17443,1.17653,1.17274,1.17530,42549.5938
25.08.2021 00:00:00.000,1.17531,1.17750,1.17263,1.17722,53556.5195
26.08.2021 00:00:00.000,1.17720,1.17791,1.17461,1.17539,55865.6719
27.08.2021 00:00:00.000,1.17540,1.18027,1.17350,1.17996,82951.3828
28.08.2021 00:00:00.000,1.17996,1.17996,1.17996,1.17996,0
29.08.2021 00:00:00.000,1.17984,1.18010,1.17944,1.17984,1277.51
30.08.2021 00:00:00.000,1.17986,1.18101,1.17828,1.17967,41632.6563
31.08.2021 00:00:00.000,1.17964,1.18452,1.17956,1.18102,65054.4688
01.09.2021 00:00:00.000,1.18103,1.18574,1.17938,1.18411,65332.0156
02.09.2021 00:00:00.000,1.18410,1.18772,1.18344,1.18739,48878.6719
03.09.2021 00:00:00.000,1.18740,1.19093,1.18660,1.18811,74569.1563
04.09.2021 00:00:00.000,1.18811,1.18811,1.18811,1.18811,0
05.09.2021 00:00:00.000,1.18848,1.18867,1.18796,1.18858,1858.925
06.09.2021 00:00:00.000,1.18859,1.18862,1.18560,1.18735,45878.875
07.09.2021 00:00:00.000,1.18734,1.18854,1.18376,1.18433,70181.4063
08.09.2021 00:00:00.000,1.18432,1.18513,1.18022,1.18190,77747.2266
09.09.2021 00:00:00.000,1.18191,1.18414,1.18053,1.18233,79711.0234
10.09.2021 00:00:00.000,1.18235,1.18513,1.18099,1.18177,64931.5508
11.09.2021 00:00:00.000,1.18177,1.18177,1.18177,1.18177,0
12.09.2021 00:00:00.000,1.18200,1.18200,1.18089,1.18118,1703.6
13.09.2021 00:00:00.000,1.18117,1.18172,1.17703,1.18099,63151.1055
14.09.2021 00:00:00.000,1.18099,1.18459,1.18003,1.18026,67381.125
15.09.2021 00:00:00.000,1.18027,1.18321,1.17994,1.18193,59589.0313
16.09.2021 00:00:00.000,1.18192,1.18207,1.17507,1.17651,63665.6953
17.09.2021 00:00:00.000,1.17652,1.17891,1.17248,1.17264,59734.25
18.09.2021 00:00:00.000,1.17264,1.17264,1.17264,1.17264,0
19.09.2021 00:00:00.000,1.17332,1.17356,1.17235,1.17295,1347.58
20.09.2021 00:00:00.000,1.17296,1.17367,1.17002,1.17270,86270.9688
21.09.2021 00:00:00.000,1.17270,1.17489,1.17151,1.17231,91611.2969
22.09.2021 00:00:00.000,1.17232,1.17557,1.16846,1.16873,94820.7188
23.09.2021 00:00:00.000,1.16874,1.17503,1.16837,1.17402,79039.7891
24.09.2021 00:00:00.000,1.17402,1.17479,1.17008,1.17219,56465.25
25.09.2021 00:00:00.000,1.17219,1.17219,1.17219,1.17219,0
26.09.2021 00:00:00.000,1.17305,1.17305,1.17176,1.17229,3857.5149
27.09.2021 00:00:00.000,1.17230,1.17254,1.16848,1.16961,101097.0469
28.09.2021 00:00:00.000,1.16960,1.17034,1.16685,1.16863,103251.4531
29.09.2021 00:00:00.000,1.16863,1.16903,1.15896,1.16018,112674.9688
30.09.2021 00:00:00.000,1.16018,1.16099,1.15627,1.15740,98397.2813
01.10.2021 00:00:00.000,1.15739,1.16075,1.15631,1.16011,87725.5234
02.10.2021 00:00:00.000,1.16011,1.16011,1.16011,1.16011,0
03.10.2021 00:00:00.000,1.16041,1.16113,1.15946,1.16068,2439.77
04.10.2021 00:00:00.000,1.16070,1.16402,1.15879,1.16165,64013.4297
05.10.2021 00:00:00.000,1.16165,1.16202,1.15807,1.15958,70127.3281
06.10.2021 00:00:00.000,1.15958,1.15981,1.15294,1.15552,82598.125
07.10.2021 00:00:00.000,1.15550,1.15723,1.15476,1.15595,65820.6563
08.10.2021 00:00:00.000,1.15594,1.15862,1.15416,1.15770,69221.2813
09.10.2021 00:00:00.000,1.15770,1.15770,1.15770,1.15770,0
10.10.2021 00:00:00.000,1.15756,1.15768,1.15639,1.15656,2984.49
11.10.2021 00:00:00.000,1.15657,1.15869,1.15480,1.15536,55389.9883
12.10.2021 00:00:00.000,1.15536,1.15704,1.15244,1.15306,55839.6719
13.10.2021 00:00:00.000,1.15307,1.15996,1.15302,1.15972,73007.8203
14.10.2021 00:00:00.000,1.15970,1.16246,1.15842,1.15907,74031.8594
15.10.2021 00:00:00.000,1.15905,1.16189,1.15882,1.16040,61062.7617
16.10.2021 00:00:00.000,1.16040,1.16040,1.16040,1.16040,0
17.10.2021 00:00:00.000,1.15958,1.16057,1.15949,1.15967,3139.23
18.10.2021 00:00:00.000,1.15966,1.16225,1.15720,1.16136,73083.9922
19.10.2021 00:00:00.000,1.16137,1.16695,1.16135,1.16314,66255.0938
20.10.2021 00:00:00.000,1.16317,1.16588,1.16170,1.16526,71772.8828
21.10.2021 00:00:00.000,1.16525,1.16676,1.16197,1.16250,61161.2695
22.10.2021 00:00:00.000,1.16251,1.16558,1.16214,1.16474,86162.6484
23.10.2021 00:00:00.000,1.16474,1.16474,1.16474,1.16474,0
24.10.2021 00:00:00.000,1.16449,1.16463,1.16359,1.16393,1347.86
25.10.2021 00:00:00.000,1.16395,1.16651,1.15908,1.16091,64793.2188
26.10.2021 00:00:00.000,1.16090,1.16260,1.15851,1.15966,62856.3516
27.10.2021 00:00:00.000,1.15965,1.16262,1.15851,1.15986,75522
28.10.2021 00:00:00.000,1.15986,1.16924,1.15824,1.16825,94632.9297
29.10.2021 00:00:00.000,1.16824,1.16901,1.15353,1.15621,89092.6406
30.10.2021 00:00:00.000,1.15621,1.15621,1.15621,1.15621,0
31.10.2021 00:00:00.000,1.15616,1.15659,1.15556,1.15565,2601.4299
01.11.2021 00:00:00.000,1.15566,1.16094,1.15462,1.15997,74296.0781
02.11.2021 00:00:00.000,1.15998,1.16135,1.15754,1.15792,63258.4609
03.11.2021 00:00:00.000,1.15793,1.16168,1.15625,1.16158,85660.0313
04.11.2021 00:00:00.000,1.16157,1.16163,1.15283,1.15557,83382.0938
05.11.2021 00:00:00.000,1.15557,1.15734,1.15134,1.15695,85633.1719
06.11.2021 00:00:00.000,1.15695,1.15695,1.15695,1.15695,0
07.11.2021 00:00:00.000,1.15621,1.15701,1.15587,1.15684,5067.5898
08.11.2021 00:00:00.000,1.15687,1.15951,1.15507,1.15881,63917.1719
09.11.2021 00:00:00.000,1.15882,1.16089,1.15700,1.15941,68783.7734
10.11.2021 00:00:00.000,1.15943,1.15955,1.14765,1.14859,98082.1016
11.11.2021 00:00:00.000,1.14858,1.14879,1.14432,1.14479,58314.0859
12.11.2021 00:00:00.000,1.14480,1.14623,1.14331,1.14475,60294.3164
13.11.2021 00:00:00.000,1.14475,1.14475,1.14475,1.14475,0
14.11.2021 00:00:00.000,1.14494,1.14512,1.14414,1.14415,1265.15
15.11.2021 00:00:00.000,1.14416,1.14642,1.13565,1.13672,76136.6719
16.11.2021 00:00:00.000,1.13672,1.13859,1.13092,1.13182,98233.9922
17.11.2021 00:00:00.000,1.13183,1.13324,1.12638,1.13182,93322.1797
18.11.2021 00:00:00.000,1.13181,1.13752,1.13140,1.13680,90311.4766
19.11.2021 00:00:00.000,1.13681,1.13694,1.12502,1.12852,125030.9375
20.11.2021 00:00:00.000,1.12852,1.12852,1.12852,1.12852,0
21.11.2021 00:00:00.000,1.12926,1.12945,1.12719,1.12756,2272.6599
22.11.2021 00:00:00.000,1.12757,1.12906,1.12309,1.12420,120492.0078
23.11.2021 00:00:00.000,1.12420,1.12752,1.12262,1.12447,103972.0078
24.11.2021 00:00:00.000,1.12449,1.12554,1.11863,1.12027,114018.6953
25.11.2021 00:00:00.000,1.12029,1.12299,1.12029,1.12095,69015.3125
26.11.2021 00:00:00.000,1.12094,1.13332,1.12071,1.13270,157429.5469
27.11.2021 00:00:00.000,1.13270,1.13270,1.13270,1.13270,0
28.11.2021 00:00:00.000,1.13046,1.13232,1.12809,1.12928,8461.8037
29.11.2021 00:00:00.000,1.12927,1.13007,1.12586,1.12928,87743.2969
30.11.2021 00:00:00.000,1.12927,1.13831,1.12353,1.13302,178424.7969
01.12.2021 00:00:00.000,1.13304,1.13599,1.13027,1.13191,113925.9297
02.12.2021 00:00:00.000,1.13195,1.13479,1.12956,1.13061,90251.8203
03.12.2021 00:00:00.000,1.13060,1.13337,1.12668,1.13193,117168.1172
04.12.2021 00:00:00.000,1.13193,1.13193,1.13193,1.13193,0
05.12.2021 00:00:00.000,1.13094,1.13156,1.13018,1.13042,3044.8601
06.12.2021 00:00:00.000,1.13045,1.13104,1.12666,1.12837,76078.4141
07.12.2021 00:00:00.000,1.12837,1.12986,1.12278,1.12727,80431.0156
08.12.2021 00:00:00.000,1.12727,1.13550,1.12670,1.13444,93188.4766
09.12.2021 00:00:00.000,1.13445,1.13446,1.12786,1.12940,69604.6797
10.12.2021 00:00:00.000,1.12938,1.13242,1.12653,1.13182,80039.4609
11.12.2021 00:00:00.000,1.13182,1.13182,1.13182,1.13182,0
12.12.2021 00:00:00.000,1.13192,1.13212,1.13099,1.13110,1731.3101
