Gmt time,Close_Ask,Close_Bid,Spread,Price
2017-03-31 21:00:00,1.06561,1.06528,0.0032999999999994145,1.065445
2017-04-01 21:00:00,1.06561,1.06528,0.0032999999999994145,1.065445
2017-04-02 21:00:00,1.06693,1.06691,0.0001999999999990898,1.06692
2017-04-03 21:00:00,1.06738,1.06729,0.0008999999999992347,1.067335
2017-04-04 21:00:00,1.06644,1.06627,0.0017000000000000348,1.0663550000000002
2017-04-05 21:00:00,1.0645,1.06438,0.0011999999999989797,1.06444
2017-04-06 21:00:00,1.05919,1.05889,0.0029999999999996696,1.05904
2017-04-07 21:00:00,1.05919,1.05889,0.0029999999999996696,1.05904
2017-04-08 21:00:00,1.05919,1.05889,0.0029999999999996696,1.05904
2017-04-09 21:00:00,1.05961,1.05957,0.00040000000000040004,1.05959
2017-04-10 21:00:00,1.06049,1.06042,0.000700000000000145,1.060455
2017-04-11 21:00:00,1.06661,1.06651,0.0009999999999998899,1.06656
2017-04-12 21:00:00,1.06141,1.06131,0.0009999999999998899,1.06136
2017-04-13 21:00:00,1.06148,1.06105,0.004299999999999304,1.0612650000000001
2017-04-14 21:00:00,1.06148,1.06105,0.004299999999999304,1.0612650000000001
2017-04-15 21:00:00,1.06148,1.06105,0.004299999999999304,1.0612650000000001
2017-04-16 21:00:00,1.0645,1.06424,0.0025999999999992696,1.06437
2017-04-17 21:00:00,1.07312,1.07296,0.0016000000000016001,1.07304
2017-04-18 21:00:00,1.07121,1.07101,0.0019999999999997797,1.07111
2017-04-19 21:00:00,1.07176,1.07165,0.001100000000000545,1.0717050000000001
2017-04-20 21:00:00,1.07298,1.07237,0.006099999999999994,1.072675
2017-04-21 21:00:00,1.07298,1.07237,0.006099999999999994,1.072675
2017-04-22 21:00:00,1.07298,1.07237,0.006099999999999994,1.072675
2017-04-23 21:00:00,1.08674,1.08672,0.00020000000000131024,1.08673
2017-04-24 21:00:00,1.09267,1.09258,0.0008999999999992347,1.092625
2017-04-25 21:00:00,1.09039,1.09037,0.0001999999999990898,1.0903800000000001
2017-04-26 21:00:00,1.08735,1.08718,0.0017000000000000348,1.087265
2017-04-27 21:00:00,1.08964,1.08961,0.0002999999999997449,1.0896249999999998
2017-04-28 21:00:00,1.08964,1.08961,0.0002999999999997449,1.0896249999999998
2017-04-29 21:00:00,1.08964,1.08961,0.0002999999999997449,1.0896249999999998
2017-04-30 21:00:00,1.08992,1.08982,0.0009999999999998899,1.08987
2017-05-01 21:00:00,1.09305,1.09293,0.0012000000000012,1.09299
2017-05-02 21:00:00,1.08862,1.08856,0.0005999999999994898,1.08859
2017-05-03 21:00:00,1.09846,1.09845,0.00010000000000065512,1.098455
2017-05-04 21:00:00,1.0999,1.0995,0.00400000000000178,1.0997
2017-05-05 21:00:00,1.0999,1.0995,0.00400000000000178,1.0997
2017-05-06 21:00:00,1.0999,1.0995,0.00400000000000178,1.0997
2017-05-07 21:00:00,1.09239,1.09235,0.00040000000000040004,1.0923699999999998
2017-05-08 21:00:00,1.08753,1.0873,0.002300000000001745,1.087415
2017-05-09 21:00:00,1.08681,1.08673,0.0008000000000008001,1.08677
2017-05-10 21:00:00,1.08616,1.08612,0.00040000000000040004,1.0861399999999999
2017-05-11 21:00:00,1.09339,1.0931,0.002900000000001235,1.093245
2017-05-12 21:00:00,1.09339,1.0931,0.002900000000001235,1.093245
2017-05-13 21:00:00,1.09339,1.0931,0.002900000000001235,1.093245
2017-05-14 21:00:00,1.09752,1.09749,0.0002999999999997449,1.097505
2017-05-15 21:00:00,1.1083,1.10826,0.00040000000000040004,1.1082800000000002
2017-05-16 21:00:00,1.1159,1.11584,0.0005999999999994898,1.11587
2017-05-17 21:00:00,1.11036,1.11028,0.0008000000000008001,1.11032
2017-05-18 21:00:00,1.1208,1.12065,0.001500000000000945,1.120725
2017-05-19 21:00:00,1.1208,1.12065,0.001500000000000945,1.120725
2017-05-20 21:00:00,1.1208,1.12065,0.001500000000000945,1.120725
2017-05-21 21:00:00,1.12377,1.12372,0.0004999999999988347,1.123745
2017-05-22 21:00:00,1.11829,1.11826,0.0002999999999997449,1.1182750000000001
2017-05-23 21:00:00,1.12194,1.12185,0.0008999999999992347,1.1218949999999999
2017-05-24 21:00:00,1.12106,1.12102,0.00040000000000040004,1.1210399999999998
2017-05-25 21:00:00,1.11841,1.11799,0.004199999999998649,1.1181999999999999
2017-05-26 21:00:00,1.11841,1.11799,0.004199999999998649,1.1181999999999999
2017-05-27 21:00:00,1.11841,1.11799,0.004199999999998649,1.1181999999999999
2017-05-28 21:00:00,1.11666,1.11624,0.00420000000000087,1.11645
2017-05-29 21:00:00,1.11868,1.11856,0.0011999999999989797,1.11862
2017-05-30 21:00:00,1.12443,1.12431,0.0012000000000012,1.1243699999999999
2017-05-31 21:00:00,1.1213,1.12122,0.0007999999999985796,1.12126
2017-06-01 21:00:00,1.12851,1.12825,0.0025999999999992696,1.12838
2017-06-02 21:00:00,1.12851,1.12825,0.0025999999999992696,1.12838
2017-06-03 21:00:00,1.12851,1.12825,0.0025999999999992696,1.12838
2017-06-04 21:00:00,1.12544,1.12541,0.0002999999999997449,1.125425
2017-06-05 21:00:00,1.1278,1.12771,0.0008999999999992347,1.127755
2017-06-06 21:00:00,1.12583,1.12554,0.002900000000001235,1.125685
2017-06-07 21:00:00,1.12163,1.12122,0.004099999999997994,1.121425
2017-06-08 21:00:00,1.11975,1.11941,0.0034000000000000696,1.11958
2017-06-09 21:00:00,1.11975,1.11941,0.0034000000000000696,1.11958
2017-06-10 21:00:00,1.11975,1.11941,0.0034000000000000696,1.11958
2017-06-11 21:00:00,1.12033,1.12029,0.00040000000000040004,1.12031
2017-06-12 21:00:00,1.1211,1.12107,0.0002999999999997449,1.1210849999999999
2017-06-13 21:00:00,1.12182,1.1217,0.0012000000000012,1.12176
2017-06-14 21:00:00,1.11452,1.1145,0.0001999999999990898,1.1145100000000001
2017-06-15 21:00:00,1.11969,1.11968,0.00010000000000065512,1.119685
2017-06-16 21:00:00,1.11969,1.11968,0.00010000000000065512,1.119685
2017-06-17 21:00:00,1.11969,1.11968,0.00010000000000065512,1.119685
2017-06-18 21:00:00,1.11488,1.11483,0.0005000000000010552,1.114855
2017-06-19 21:00:00,1.11337,1.11336,0.00010000000000065512,1.113365
2017-06-20 21:00:00,1.11686,1.1168,0.0005999999999994898,1.11683
2017-06-21 21:00:00,1.11521,1.11516,0.0005000000000010552,1.1151849999999999
2017-06-22 21:00:00,1.11954,1.11918,0.0035999999999991594,1.11936
2017-06-23 21:00:00,1.11954,1.11918,0.0035999999999991594,1.11936
2017-06-24 21:00:00,1.11954,1.11918,0.0035999999999991594,1.11936
2017-06-25 21:00:00,1.1182,1.11815,0.0005000000000010552,1.118175
2017-06-26 21:00:00,1.13409,1.13385,0.0024000000000001798,1.1339700000000001
2017-06-27 21:00:00,1.13776,1.13775,0.00010000000000065512,1.137755
2017-06-28 21:00:00,1.14408,1.14402,0.0005999999999994898,1.14405
2017-06-29 21:00:00,1.14272,1.14251,0.002100000000000435,1.142615
2017-06-30 21:00:00,1.14272,1.14251,0.002100000000000435,1.142615
2017-07-01 21:00:00,1.14272,1.14251,0.002100000000000435,1.142615
2017-07-02 21:00:00,1.13648,1.13641,0.000700000000000145,1.136445
2017-07-03 21:00:00,1.1348,1.13427,0.005300000000001415,1.134535
2017-07-04 21:00:00,1.1352,1.13513,0.000700000000000145,1.135165
2017-07-05 21:00:00,1.14235,1.14229,0.0005999999999994898,1.14232
2017-07-06 21:00:00,1.14031,1.13996,0.0034999999999985043,1.140135
2017-07-07 21:00:00,1.14031,1.13996,0.0034999999999985043,1.140135
2017-07-08 21:00:00,1.14031,1.13996,0.0034999999999985043,1.140135
2017-07-09 21:00:00,1.13997,1.13991,0.0005999999999994898,1.13994
2017-07-10 21:00:00,1.14679,1.14674,0.0004999999999988347,1.146765
2017-07-11 21:00:00,1.14121,1.14116,0.0005000000000010552,1.1411850000000001
2017-07-12 21:00:00,1.13979,1.13973,0.0006000000000017103,1.1397599999999999
2017-07-13 21:00:00,1.14697,1.14685,0.0012000000000012,1.14691
2017-07-14 21:00:00,1.14697,1.14685,0.0012000000000012,1.14691
2017-07-15 21:00:00,1.14697,1.14685,0.0012000000000012,1.14691
2017-07-16 21:00:00,1.14784,1.1478,0.00040000000000040004,1.1478199999999998
2017-07-17 21:00:00,1.15546,1.15538,0.0007999999999985796,1.15542
2017-07-18 21:00:00,1.15156,1.15142,0.0013999999999980695,1.15149
2017-07-19 21:00:00,1.16312,1.16304,0.0007999999999985796,1.16308
2017-07-20 21:00:00,1.16639,1.16622,0.0017000000000000348,1.166305
2017-07-21 21:00:00,1.16639,1.16622,0.0017000000000000348,1.166305
2017-07-22 21:00:00,1.16639,1.16622,0.0017000000000000348,1.166305
2017-07-23 21:00:00,1.16441,1.16413,0.0027999999999983594,1.1642700000000001
2017-07-24 21:00:00,1.1647,1.16467,0.0002999999999997449,1.164685
2017-07-25 21:00:00,1.17349,1.17332,0.0017000000000000348,1.1734049999999998
2017-07-26 21:00:00,1.16777,1.16753,0.0024000000000001798,1.16765
2017-07-27 21:00:00,1.17519,1.17478,0.004100000000000215,1.174985
2017-07-28 21:00:00,1.17519,1.17478,0.004100000000000215,1.174985
2017-07-29 21:00:00,1.17519,1.17478,0.004100000000000215,1.174985
2017-07-30 21:00:00,1.18425,1.18414,0.001100000000000545,1.1841949999999999
2017-07-31 21:00:00,1.18017,1.18014,0.0002999999999997449,1.180155
2017-08-01 21:00:00,1.18565,1.18555,0.0009999999999998899,1.1856
2017-08-02 21:00:00,1.18706,1.1869,0.0015999999999993797,1.1869800000000001
2017-08-03 21:00:00,1.17736,1.1773,0.0005999999999994898,1.17733
2017-08-04 21:00:00,1.17736,1.1773,0.0005999999999994898,1.17733
2017-08-05 21:00:00,1.17736,1.1773,0.0005999999999994898,1.17733
2017-08-06 21:00:00,1.17956,1.17951,0.0004999999999988347,1.179535
2017-08-07 21:00:00,1.17541,1.17509,0.00320000000000098,1.1752500000000001
2017-08-08 21:00:00,1.17595,1.17586,0.0009000000000014552,1.175905
2017-08-09 21:00:00,1.17727,1.17714,0.0012999999999996348,1.177205
2017-08-10 21:00:00,1.18224,1.18199,0.0024999999999986144,1.182115
2017-08-11 21:00:00,1.18224,1.18199,0.0024999999999986144,1.182115
2017-08-12 21:00:00,1.18224,1.18199,0.0024999999999986144,1.182115
2017-08-13 21:00:00,1.17813,1.17786,0.0026999999999999247,1.177995
2017-08-14 21:00:00,1.17359,1.17344,0.0014999999999987246,1.173515
2017-08-15 21:00:00,1.17677,1.17665,0.0012000000000012,1.17671
2017-08-16 21:00:00,1.17234,1.17226,0.0007999999999985796,1.1723
2017-08-17 21:00:00,1.17622,1.17591,0.0031000000000003247,1.176065
2017-08-18 21:00:00,1.17622,1.17591,0.0031000000000003247,1.176065
2017-08-19 21:00:00,1.17622,1.17591,0.0031000000000003247,1.176065
2017-08-20 21:00:00,1.18154,1.18145,0.0009000000000014552,1.181495
2017-08-21 21:00:00,1.17622,1.17612,0.0009999999999998899,1.17617
2017-08-22 21:00:00,1.18076,1.18066,0.0009999999999998899,1.18071
2017-08-23 21:00:00,1.17996,1.1799,0.0005999999999994898,1.17993
2017-08-24 21:00:00,1.1924,1.19219,0.0020999999999982144,1.192295
2017-08-25 21:00:00,1.1924,1.19219,0.0020999999999982144,1.192295
2017-08-26 21:00:00,1.1924,1.19219,0.0020999999999982144,1.192295
2017-08-27 21:00:00,1.1979,1.19784,0.0005999999999994898,1.19787
2017-08-28 21:00:00,1.19728,1.19717,0.0010999999999983245,1.197225
2017-08-29 21:00:00,1.18842,1.18832,0.0009999999999998899,1.18837
2017-08-30 21:00:00,1.19102,1.19093,0.0008999999999992347,1.190975
2017-08-31 21:00:00,1.18611,1.18597,0.00140000000000029,1.18604
2017-09-01 21:00:00,1.18611,1.18597,0.00140000000000029,1.18604
2017-09-02 21:00:00,1.18611,1.18597,0.00140000000000029,1.18604
2017-09-03 21:00:00,1.1899,1.18965,0.0024999999999986144,1.189775
2017-09-04 21:00:00,1.19154,1.19135,0.001900000000001345,1.1914449999999999
2017-09-05 21:00:00,1.19175,1.19166,0.0009000000000014552,1.191705
2017-09-06 21:00:00,1.2024,1.20226,0.0013999999999980695,1.20233
2017-09-07 21:00:00,1.20365,1.20347,0.00180000000000069,1.20356
2017-09-08 21:00:00,1.20365,1.20347,0.00180000000000069,1.20356
2017-09-09 21:00:00,1.20365,1.20347,0.00180000000000069,1.20356
2017-09-10 21:00:00,1.19528,1.19522,0.0005999999999994898,1.19525
2017-09-11 21:00:00,1.1967,1.19662,0.0008000000000008001,1.19666
2017-09-12 21:00:00,1.1886,1.18848,0.0012000000000012,1.1885400000000002
2017-09-13 21:00:00,1.19195,1.19186,0.0009000000000014552,1.191905
2017-09-14 21:00:00,1.19478,1.19447,0.0031000000000003247,1.1946249999999998
2017-09-15 21:00:00,1.19478,1.19447,0.0031000000000003247,1.1946249999999998
2017-09-16 21:00:00,1.19478,1.19447,0.0031000000000003247,1.1946249999999998
2017-09-17 21:00:00,1.19549,1.19535,0.00140000000000029,1.19542
2017-09-18 21:00:00,1.19947,1.1994,0.000700000000000145,1.199435
2017-09-19 21:00:00,1.18926,1.18924,0.0001999999999990898,1.18925
2017-09-20 21:00:00,1.19416,1.19408,0.0008000000000008001,1.19412
2017-09-21 21:00:00,1.19476,1.19466,0.0009999999999998899,1.1947100000000002
2017-09-22 21:00:00,1.19476,1.19466,0.0009999999999998899,1.1947100000000002
2017-09-23 21:00:00,1.19476,1.19466,0.0009999999999998899,1.1947100000000002
2017-09-24 21:00:00,1.18486,1.18476,0.0009999999999998899,1.1848100000000001
2017-09-25 21:00:00,1.1794,1.17925,0.001500000000000945,1.179325
2017-09-26 21:00:00,1.17452,1.17446,0.0005999999999994898,1.17449
2017-09-27 21:00:00,1.17866,1.17855,0.001100000000000545,1.1786050000000001
2017-09-28 21:00:00,1.18165,1.18137,0.00280000000000058,1.18151
2017-09-29 21:00:00,1.18165,1.18137,0.00280000000000058,1.18151
2017-09-30 21:00:00,1.18165,1.18137,0.00280000000000058,1.18151
2017-10-01 21:00:00,1.17336,1.17324,0.0011999999999989797,1.1733
2017-10-02 21:00:00,1.17443,1.17432,0.001100000000000545,1.174375
2017-10-03 21:00:00,1.17592,1.17587,0.0005000000000010552,1.1758950000000001
2017-10-04 21:00:00,1.17119,1.17105,0.00140000000000029,1.17112
2017-10-05 21:00:00,1.17336,1.17299,0.0036999999999998145,1.173175
2017-10-06 21:00:00,1.17336,1.17299,0.0036999999999998145,1.173175
2017-10-07 21:00:00,1.17336,1.17299,0.0036999999999998145,1.173175
2017-10-08 21:00:00,1.17412,1.17401,0.001100000000000545,1.1740650000000001
2017-10-09 21:00:00,1.18085,1.18076,0.0008999999999992347,1.1808049999999999
2017-10-10 21:00:00,1.18601,1.1858,0.002100000000000435,1.185905
2017-10-11 21:00:00,1.18303,1.18294,0.0008999999999992347,1.182985
2017-10-12 21:00:00,1.18223,1.18191,0.0031999999999987594,1.18207
2017-10-13 21:00:00,1.18223,1.18191,0.0031999999999987594,1.18207
2017-10-14 21:00:00,1.18223,1.18191,0.0031999999999987594,1.18207
2017-10-15 21:00:00,1.17964,1.17956,0.0008000000000008001,1.1796
2017-10-16 21:00:00,1.17666,1.17658,0.0008000000000008001,1.17662
2017-10-17 21:00:00,1.17878,1.1787,0.0007999999999985796,1.17874
2017-10-18 21:00:00,1.18536,1.18518,0.00180000000000069,1.18527
2017-10-19 21:00:00,1.17825,1.17817,0.0008000000000008001,1.17821
2017-10-20 21:00:00,1.17825,1.17817,0.0008000000000008001,1.17821
2017-10-21 21:00:00,1.17825,1.17817,0.0008000000000008001,1.17821
2017-10-22 21:00:00,1.17496,1.17485,0.001100000000000545,1.1749049999999999
2017-10-23 21:00:00,1.17617,1.17609,0.0007999999999985796,1.1761300000000001
2017-10-24 21:00:00,1.18134,1.18125,0.0009000000000014552,1.181295
2017-10-25 21:00:00,1.16512,1.16503,0.0008999999999992347,1.1650749999999999
2017-10-26 21:00:00,1.16108,1.16083,0.0024999999999986144,1.160955
2017-10-27 21:00:00,1.16108,1.16083,0.0024999999999986144,1.160955
2017-10-28 21:00:00,1.16108,1.16083,0.0024999999999986144,1.160955
2017-10-29 21:00:00,1.16512,1.16505,0.000700000000000145,1.165085
2017-10-30 21:00:00,1.16463,1.16454,0.0009000000000014552,1.164585
2017-10-31 21:00:00,1.16197,1.16183,0.00140000000000029,1.1619
2017-11-01 21:00:00,1.16588,1.16579,0.0008999999999992347,1.165835
2017-11-02 21:00:00,1.16103,1.1606,0.004299999999999304,1.160815
2017-11-03 21:00:00,1.16103,1.1606,0.004299999999999304,1.160815
2017-11-04 21:00:00,1.16103,1.1606,0.004299999999999304,1.160815
2017-11-05 22:00:00,1.161,1.16093,0.000700000000000145,1.160965
2017-11-06 22:00:00,1.15871,1.15857,0.0013999999999980695,1.1586400000000001
2017-11-07 22:00:00,1.15959,1.15943,0.0015999999999993797,1.15951
2017-11-08 22:00:00,1.1642,1.16412,0.0007999999999985796,1.1641599999999999
2017-11-09 22:00:00,1.16667,1.16638,0.002900000000001235,1.166525
2017-11-10 22:00:00,1.16667,1.16638,0.002900000000001235,1.166525
2017-11-11 22:00:00,1.16667,1.16638,0.002900000000001235,1.166525
2017-11-12 22:00:00,1.16675,1.1667,0.0004999999999988347,1.166725
2017-11-13 22:00:00,1.17982,1.17975,0.000700000000000145,1.179785
2017-11-14 22:00:00,1.17919,1.17907,0.0011999999999989797,1.17913
2017-11-15 22:00:00,1.17705,1.17697,0.0007999999999985796,1.1770100000000001
2017-11-16 22:00:00,1.17926,1.17879,0.004699999999999704,1.179025
2017-11-17 22:00:00,1.17926,1.17879,0.004699999999999704,1.179025
2017-11-18 22:00:00,1.17926,1.17879,0.004699999999999704,1.179025
2017-11-19 22:00:00,1.17333,1.17328,0.0004999999999988347,1.173305
2017-11-20 22:00:00,1.17384,1.17378,0.0005999999999994898,1.17381
2017-11-21 22:00:00,1.18225,1.18215,0.0009999999999998899,1.1822
2017-11-22 22:00:00,1.18515,1.18491,0.0024000000000001798,1.1850299999999998
2017-11-23 22:00:00,1.19346,1.19286,0.005999999999999339,1.19316
2017-11-24 22:00:00,1.19346,1.19286,0.005999999999999339,1.19316
2017-11-25 22:00:00,1.19346,1.19286,0.005999999999999339,1.19316
2017-11-26 22:00:00,1.18988,1.18982,0.0005999999999994898,1.18985
2017-11-27 22:00:00,1.18422,1.18387,0.0035000000000007248,1.184045
2017-11-28 22:00:00,1.18478,1.18468,0.0009999999999998899,1.18473
2017-11-29 22:00:00,1.19048,1.19036,0.0011999999999989797,1.19042
2017-11-30 22:00:00,1.19005,1.18942,0.0063000000000013046,1.189735
2017-12-01 22:00:00,1.19005,1.18942,0.0063000000000013046,1.189735
2017-12-02 22:00:00,1.19005,1.18942,0.0063000000000013046,1.189735
2017-12-03 22:00:00,1.18661,1.18655,0.0005999999999994898,1.18658
2017-12-04 22:00:00,1.18264,1.18259,0.0004999999999988347,1.182615
2017-12-05 22:00:00,1.17961,1.17952,0.0009000000000014552,1.179565
2017-12-06 22:00:00,1.17733,1.17725,0.0008000000000008001,1.17729
2017-12-07 22:00:00,1.17755,1.1772,0.0035000000000007248,1.177375
2017-12-08 22:00:00,1.17755,1.1772,0.0035000000000007248,1.177375
2017-12-09 22:00:00,1.17755,1.1772,0.0035000000000007248,1.177375
2017-12-10 22:00:00,1.17689,1.17685,0.00040000000000040004,1.17687
2017-12-11 22:00:00,1.1742,1.17413,0.000700000000000145,1.174165
2017-12-12 22:00:00,1.18264,1.18256,0.0007999999999985796,1.1825999999999999
2017-12-13 22:00:00,1.17783,1.17773,0.0009999999999998899,1.1777799999999998
2017-12-14 22:00:00,1.17519,1.17492,0.0026999999999999247,1.175055
2017-12-15 22:00:00,1.17519,1.17492,0.0026999999999999247,1.175055
2017-12-16 22:00:00,1.17519,1.17492,0.0026999999999999247,1.175055
2017-12-17 22:00:00,1.17818,1.17813,0.0005000000000010552,1.1781549999999998
2017-12-18 22:00:00,1.18405,1.18389,0.0015999999999993797,1.18397
2017-12-19 22:00:00,1.18715,1.18707,0.0007999999999985796,1.18711
2017-12-20 22:00:00,1.18746,1.18734,0.0011999999999989797,1.1874
2017-12-21 22:00:00,1.18644,1.18607,0.0036999999999998145,1.186255
2017-12-22 22:00:00,1.18644,1.18607,0.0036999999999998145,1.186255
2017-12-23 22:00:00,1.18644,1.18607,0.0036999999999998145,1.186255
2017-12-24 22:00:00,1.18767,1.18755,0.0011999999999989797,1.18761
2017-12-25 22:00:00,1.18586,1.18581,0.0004999999999988347,1.185835
2017-12-26 22:00:00,1.1889,1.18872,0.00180000000000069,1.1888100000000001
2017-12-27 22:00:00,1.19432,1.19422,0.0009999999999998899,1.19427
2017-12-28 22:00:00,1.20075,1.19985,0.008999999999999009,1.2003
2017-12-29 22:00:00,1.20075,1.19985,0.008999999999999009,1.2003
2017-12-30 22:00:00,1.20075,1.19985,0.008999999999999009,1.2003
2017-12-31 22:00:00,1.20075,1.19985,0.008999999999999009,1.2003
2018-01-01 22:00:00,1.2059,1.20583,0.000700000000000145,1.205865
2018-01-02 22:00:00,1.20146,1.20141,0.0004999999999988347,1.201435
2018-01-03 22:00:00,1.20685,1.2068,0.0004999999999988347,1.206825
2018-01-04 22:00:00,1.20314,1.20304,0.0009999999999998899,1.20309
2018-01-05 22:00:00,1.20314,1.20304,0.0009999999999998899,1.20309
2018-01-06 22:00:00,1.20314,1.20304,0.0009999999999998899,1.20309
2018-01-07 22:00:00,1.19679,1.19666,0.0012999999999996348,1.196725
2018-01-08 22:00:00,1.19372,1.19363,0.0008999999999992347,1.1936749999999998
2018-01-09 22:00:00,1.19479,1.19471,0.0008000000000008001,1.19475
2018-01-10 22:00:00,1.20322,1.20319,0.0002999999999997449,1.203205
2018-01-11 22:00:00,1.22051,1.21993,0.005800000000000249,1.2202199999999999
2018-01-12 22:00:00,1.22051,1.21993,0.005800000000000249,1.2202199999999999
2018-01-13 22:00:00,1.22051,1.21993,0.005800000000000249,1.2202199999999999
2018-01-14 22:00:00,1.22638,1.22634,0.00040000000000040004,1.2263600000000001
2018-01-15 22:00:00,1.22606,1.22601,0.0004999999999988347,1.226035
2018-01-16 22:00:00,1.21868,1.21851,0.0017000000000000348,1.218595
2018-01-17 22:00:00,1.22394,1.22377,0.0017000000000000348,1.223855
2018-01-18 22:00:00,1.22174,1.22145,0.002900000000001235,1.221595
2018-01-19 22:00:00,1.22174,1.22145,0.002900000000001235,1.221595
2018-01-20 22:00:00,1.22174,1.22145,0.002900000000001235,1.221595
2018-01-21 22:00:00,1.22626,1.22614,0.0011999999999989797,1.2262
2018-01-22 22:00:00,1.22989,1.22982,0.000700000000000145,1.229855
2018-01-23 22:00:00,1.24087,1.24076,0.0010999999999983245,1.240815
2018-01-24 22:00:00,1.23978,1.23928,0.00500000000000167,1.23953
2018-01-25 22:00:00,1.24315,1.24283,0.0031999999999987594,1.24299
2018-01-26 22:00:00,1.24315,1.24283,0.0031999999999987594,1.24299
